,Stever House Electric Real Power,IW.Weather.Kpit56.Csv.Temp
03-Nov-16 14:51:30,127938.5859,65.03852844
03-Nov-16 14:52:30,127946.8672,64.73848724
03-Nov-16 14:53:30,128157.2031,64.43843079
03-Nov-16 14:54:30,128626.375,64.13773346
03-Nov-16 14:55:31,125985.3047,63.91781235
03-Nov-16 14:56:30,126125.125,63.78229141
03-Nov-16 14:57:30,126489.8281,63.64430237
03-Nov-16 14:58:35,124226.9531,63.49477386
03-Nov-16 14:59:30,122611.8281,63.36830902
03-Nov-16 15:00:30,122587.6328,63.33550644
03-Nov-16 15:01:30,124438.8984,63.40534592
03-Nov-16 15:02:30,124878.3984,63.4753418
03-Nov-16 15:03:32,123486.9453,63.54716873
03-Nov-16 15:04:30,143793.4688,63.61536026
03-Nov-16 15:05:30,134998.2031,63.73179626
03-Nov-16 15:06:36,126492.6406,63.90861893
03-Nov-16 15:07:30,127779.125,64.05583954
03-Nov-16 15:08:30,126783.9375,64.21742249
03-Nov-16 15:09:30,145871.1094,64.37979889
03-Nov-16 15:10:30,128841.9141,64.43373871
03-Nov-16 15:11:31,126577.6484,64.38083649
03-Nov-16 15:12:30,126296.7813,64.32974243
03-Nov-16 15:13:30,126383.1328,64.27774048
03-Nov-16 15:14:35,128302.0781,64.22145081
03-Nov-16 15:15:30,129278,64.07472229
03-Nov-16 15:16:30,127116.1641,63.8261528
03-Nov-16 15:17:30,127343.9219,63.57878876
03-Nov-16 15:18:30,126714.6953,63.33071518
03-Nov-16 15:19:32,123653.9375,63.07658005
03-Nov-16 15:20:30,123309.1406,62.95191956
03-Nov-16 15:21:30,124603.875,62.93592072
03-Nov-16 15:22:36,126581.5703,62.9184761
03-Nov-16 15:23:30,125867.6484,62.90392303
03-Nov-16 15:24:30,125068.6641,62.88792038
03-Nov-16 15:25:30,125933.8359,62.87095642
03-Nov-16 15:26:30,128461.5078,62.85290909
03-Nov-16 15:27:32,126835.4609,62.83427048
03-Nov-16 15:28:30,125981.2969,62.8169136
03-Nov-16 15:29:31,126190.8984,62.79867935
03-Nov-16 15:30:30,127812.6719,62.77283096
03-Nov-16 15:31:30,128541.6953,62.73883438
03-Nov-16 15:32:30,126046.9375,62.70482635
03-Nov-16 15:33:30,124097.9453,62.67082596
03-Nov-16 15:34:30,126002.9609,62.63683319
03-Nov-16 15:35:33,126759.9453,62.61999893
03-Nov-16 15:36:30,124523.3906,62.61999893
03-Nov-16 15:37:30,126451.8125,62.61999893
03-Nov-16 15:38:30,137038.25,62.61999893
03-Nov-16 15:39:31,127218.0781,62.61999893
03-Nov-16 15:40:30,128886.0781,62.6240387
03-Nov-16 15:41:30,127460.8281,62.63203812
03-Nov-16 15:42:30,128945.8906,62.64003754
03-Nov-16 15:43:34,127775.4531,62.64857864
03-Nov-16 15:44:36,125347.3359,62.65681458
03-Nov-16 15:45:31,125930.125,62.61607361
03-Nov-16 15:46:30,125189.5625,62.53057861
03-Nov-16 15:47:30,127644.7266,62.44455719
03-Nov-16 15:48:31,146641.9688,62.35810089
03-Nov-16 15:49:30,121118.8906,62.27257919
03-Nov-16 15:50:30,122925.7031,62.2350502
03-Nov-16 15:51:35,125983.3906,62.2458992
03-Nov-16 15:52:30,123294.7578,62.25504684
03-Nov-16 15:53:30,122804.5469,62.26504898
03-Nov-16 15:54:30,122525.6484,62.27505112
03-Nov-16 15:55:30,125053.6563,62.30121231
03-Nov-16 15:56:32,129848,62.34447098
03-Nov-16 15:57:30,123788.5391,62.38521194
03-Nov-16 15:58:30,128030.6875,62.42721939
03-Nov-16 15:59:36,125832.9219,62.47310257
03-Nov-16 16:00:31,124711.7266,62.47673416
03-Nov-16 16:01:31,122716.5078,62.450737
03-Nov-16 16:02:30,121767.2656,62.42486954
03-Nov-16 16:03:30,120356.2266,62.39887238
03-Nov-16 16:04:32,124334.0938,62.37202454
03-Nov-16 16:05:30,121877.3438,62.36404037
03-Nov-16 16:06:30,121437.9375,62.37202072
03-Nov-16 16:07:30,122363.9531,62.38003922
03-Nov-16 16:08:30,147311.625,62.38804245
03-Nov-16 16:09:30,123208.1406,62.39604187
03-Nov-16 16:10:30,138220.8281,62.46059036
03-Nov-16 16:11:30,126414.0547,62.58058548
03-Nov-16 16:12:34,126198.7656,62.7077446
03-Nov-16 16:13:30,124949.6953,62.82061005
03-Nov-16 16:14:31,126901.7031,62.94230652
03-Nov-16 16:15:30,138848.6406,63.04366302
03-Nov-16 16:16:30,128482.2031,63.12944412
03-Nov-16 16:17:30,127919.7344,63.21543884
03-Nov-16 16:18:30,141620.5625,63.3014183
03-Nov-16 16:19:30,139380.8125,63.3874321
03-Nov-16 16:20:34,123750.2188,63.38114929
03-Nov-16 16:21:30,124499.8516,63.30057907
03-Nov-16 16:22:30,123844.0156,63.21458054
03-Nov-16 16:23:31,122241.8438,63.12726212
03-Nov-16 16:24:30,124211.3359,63.04256439
03-Nov-16 16:25:31,123537.3203,62.94790649
03-Nov-16 16:26:30,121053.9688,62.8465004
03-Nov-16 16:27:30,120907.1094,62.74447632
03-Nov-16 16:28:36,120582.7578,62.63360977
03-Nov-16 16:29:30,123587.8984,62.54050064
03-Nov-16 16:30:30,120991.2344,62.45566177
03-Nov-16 16:31:30,119945.7891,62.38764954
03-Nov-16 16:32:30,121282.6406,62.319664
03-Nov-16 16:33:32,125747.7969,62.24961472
03-Nov-16 16:34:30,122308.1016,62.18366241
03-Nov-16 16:35:30,120746.9141,62.14495087
03-Nov-16 16:36:36,143008.25,62.13398743
03-Nov-16 16:37:30,122714.7891,62.12495041
03-Nov-16 16:38:30,122383.5703,62.11494827
03-Nov-16 16:39:30,123726.2969,62.10492325
03-Nov-16 16:40:30,124088.2734,62.0487442
03-Nov-16 16:41:32,128489.4297,61.94435883
03-Nov-16 16:42:30,127131.2656,61.84473801
03-Nov-16 16:43:30,126307.7656,61.74248123
03-Nov-16 16:44:30,126548.7344,61.64049911
03-Nov-16 16:45:30,129164.8672,61.56373978
03-Nov-16 16:46:30,127044.2266,61.51186752
03-Nov-16 16:47:31,125929.6016,61.45946884
03-Nov-16 16:48:30,127789.7031,61.40786743
03-Nov-16 16:49:31,127762.8047,61.35531616
03-Nov-16 16:50:30,128013.8828,61.3219223
03-Nov-16 16:51:31,121915.9531,61.30569839
03-Nov-16 16:52:30,125217.8594,61.28992081
03-Nov-16 16:53:30,123192.9219,61.27391815
03-Nov-16 16:54:35,125126.7813,61.25665283
03-Nov-16 16:55:30,122975.0859,61.23687363
03-Nov-16 16:56:30,123379.6016,61.21086884
03-Nov-16 16:57:30,124481.6719,61.18486404
03-Nov-16 16:58:30,124110.75,61.1588707
03-Nov-16 16:59:32,120638.125,61.13230515
03-Nov-16 17:00:30,142206.9063,61.11595917
03-Nov-16 17:01:30,136284.7031,61.10795975
03-Nov-16 17:02:36,120868.1875,61.09926605
03-Nov-16 17:03:31,123779.3594,61.09191895
03-Nov-16 17:04:30,134965.2031,61.08396149
03-Nov-16 17:05:30,119933.0625,61.08808136
03-Nov-16 17:06:30,121250.2031,61.1040802
03-Nov-16 17:07:32,160345.8438,61.12055969
03-Nov-16 17:08:30,119765.3906,61.1360817
03-Nov-16 17:09:30,120485.2031,61.15208054
03-Nov-16 17:10:36,122050.3281,61.15999985
03-Nov-16 17:11:30,124313,61.15999985
03-Nov-16 17:12:30,123953.5859,61.15999985
03-Nov-16 17:13:30,124049.6484,61.15999985
03-Nov-16 17:14:30,126051.8125,61.15999985
03-Nov-16 17:15:32,125169.4766,61.22728348
03-Nov-16 17:16:30,129399.8125,61.35297394
03-Nov-16 17:17:30,124913.1406,61.48062897
03-Nov-16 17:18:38,128341.7734,61.62598801
03-Nov-16 17:19:30,128978.0547,61.73695755
03-Nov-16 17:20:30,128505.0703,61.82232666
03-Nov-16 17:21:30,122578.1875,61.86621475
03-Nov-16 17:22:30,146470.3594,61.91022491
03-Nov-16 17:23:35,123181.2891,61.95748138
03-Nov-16 17:24:30,124635.6719,61.99821472
03-Nov-16 17:25:30,122592.1406,61.97657394
03-Nov-16 17:26:30,121412.2656,61.89055634
03-Nov-16 17:27:31,123518.1016,61.8040657
03-Nov-16 17:28:31,122241.8438,61.71714401
03-Nov-16 17:29:30,130580.6563,61.63255692
03-Nov-16 17:30:30,121533.3281,61.53343582
03-Nov-16 17:31:35,124286.2656,61.41226578
03-Nov-16 17:32:30,124251.3594,61.30944824
03-Nov-16 17:33:34,119984.75,61.19037247
03-Nov-16 17:34:30,119929.1406,61.08543777
03-Nov-16 17:35:30,121256.6172,61.01283264
03-Nov-16 17:36:32,122052.2031,60.97799683
03-Nov-16 17:37:30,121368.0469,60.94482422
03-Nov-16 17:38:30,120807.5938,60.91083527
03-Nov-16 17:39:36,123061.9453,60.8737793
03-Nov-16 17:40:30,123293.9375,60.83878708
03-Nov-16 17:41:30,121776.3438,60.79678726
03-Nov-16 17:42:30,125293.6406,60.75489426
03-Nov-16 17:43:30,126107.0391,60.71279144
03-Nov-16 17:44:32,125058.0156,60.66943359
03-Nov-16 17:45:30,123678.7813,60.63182449
03-Nov-16 17:46:30,139326.375,60.5958252
03-Nov-16 17:47:31,125055.0156,60.55963516
03-Nov-16 17:48:30,149355.4375,60.52381897
03-Nov-16 17:49:30,125296.6094,60.48773575
03-Nov-16 17:50:30,125772.8906,60.46596146
03-Nov-16 17:51:30,120837.9922,60.45795822
03-Nov-16 17:52:33,122797.1484,60.44963837
03-Nov-16 17:53:30,122596.1875,60.4419632
03-Nov-16 17:54:30,123196.2344,60.43395996
03-Nov-16 17:55:31,122500.4297,60.42183304
03-Nov-16 17:56:30,142791.2969,60.40592194
03-Nov-16 17:57:30,121253.125,60.38991928
03-Nov-16 17:58:30,121848.8125,60.37391663
03-Nov-16 17:59:30,121071.6406,60.35791779
03-Nov-16 18:00:33,122117.1875,60.32126999
03-Nov-16 18:01:30,123806.75,60.27174377
03-Nov-16 18:02:31,124405.3594,60.21949005
03-Nov-16 18:03:30,122446.25,60.16774368
03-Nov-16 18:04:30,124240.2266,60.11574554
03-Nov-16 18:05:30,124753.1875,60.07282639
03-Nov-16 18:06:30,125709.0938,60.03882599
03-Nov-16 18:07:30,125403.0781,60.00483322
03-Nov-16 18:08:34,128409.7813,59.96894836
03-Nov-16 18:09:30,128058.5156,59.9368248
03-Nov-16 18:10:32,127242.0391,59.90628052
03-Nov-16 18:11:31,130111.875,59.8807373
03-Nov-16 18:12:30,126205.3438,59.85493469
03-Nov-16 18:13:32,130620.7344,59.82817459
03-Nov-16 18:14:30,127537.6172,59.80287552
03-Nov-16 18:15:30,127171.6094,59.76778412
03-Nov-16 18:16:36,126263.8203,59.71972275
03-Nov-16 18:17:30,111705.7656,59.67966461
03-Nov-16 18:18:30,83155.11719,59.63578415
03-Nov-16 18:19:30,81416.04688,59.59178162
03-Nov-16 18:20:30,82679.64063,59.56595612
03-Nov-16 18:21:32,81571.02344,59.55768204
03-Nov-16 18:22:30,80680.53906,59.54996109
03-Nov-16 18:23:30,79759.46875,59.54195786
03-Nov-16 18:24:30,80248.67969,59.53395844
03-Nov-16 18:25:30,81793.85938,59.51283264
03-Nov-16 18:26:32,82027.33594,59.47808456
03-Nov-16 18:27:30,100384.7813,59.44482422
03-Nov-16 18:28:30,80756.90625,59.41083145
03-Nov-16 18:29:33,79671,59.37538147
03-Nov-16 18:30:30,80575.65625,59.35091019
03-Nov-16 18:31:30,79425.07031,59.33290863
03-Nov-16 18:32:30,80181.57813,59.31491089
03-Nov-16 18:33:30,82344.01563,59.29691315
03-Nov-16 18:34:30,81559.11719,59.27890778
03-Nov-16 18:35:30,80089.90625,59.25687027
03-Nov-16 18:36:30,80794.14844,59.23087311
03-Nov-16 18:37:34,81657.40625,59.20341873
03-Nov-16 18:38:30,83106.96875,59.17886353
03-Nov-16 18:39:30,81207.22656,59.15287018
03-Nov-16 18:40:30,80924.28125,59.11879349
03-Nov-16 18:41:30,79232.07031,59.07678604
03-Nov-16 18:42:30,80233.89844,59.03478241
03-Nov-16 18:43:30,82397.40625,58.99279404
03-Nov-16 18:44:30,82827.57813,58.95079422
03-Nov-16 18:45:35,82205.64063,58.91044235
03-Nov-16 18:46:30,83846.71094,58.87882996
03-Nov-16 18:47:30,82260.875,58.84483337
03-Nov-16 18:48:30,82131.77344,58.81082535
03-Nov-16 18:49:30,82614.35938,58.77682114
03-Nov-16 18:50:31,85135.53906,58.74653625
03-Nov-16 18:51:30,82877.59375,58.72093201
03-Nov-16 18:52:30,82730.14063,58.69486618
03-Nov-16 18:53:36,81521.78125,58.66640854
03-Nov-16 18:54:30,83551.77344,58.64287567
03-Nov-16 18:55:30,84266.85938,58.61182022
03-Nov-16 18:56:30,80707.25781,58.57581329
03-Nov-16 18:57:30,86388.20313,58.53982544
03-Nov-16 18:58:32,82762.78125,58.50308228
03-Nov-16 18:59:30,82520.25781,58.4678154
03-Nov-16 19:00:30,80448.53906,58.43283081
03-Nov-16 19:01:35,80171.3125,58.39591217
03-Nov-16 19:02:30,82498.49219,58.36483002
03-Nov-16 19:03:31,82191.53906,58.33065033
03-Nov-16 19:04:30,101342.3438,58.29683304
03-Nov-16 19:05:30,80267.03906,58.26283264
03-Nov-16 19:06:32,84909.3125,58.22787094
03-Nov-16 19:07:30,81798.01563,58.19482803
03-Nov-16 19:08:30,81100.92969,58.16083527
03-Nov-16 19:09:31,80330.1875,58.12665176
03-Nov-16 19:10:30,80013.07813,58.09282684
03-Nov-16 19:11:31,82046.11719,58.05827713
03-Nov-16 19:12:31,82687.23438,58.02465057
03-Nov-16 19:13:30,82868.34375,57.99082947
03-Nov-16 19:14:35,82412.11719,57.9540596
03-Nov-16 19:15:30,86525.48438,57.93091202
03-Nov-16 19:16:30,83839.45313,57.91291046
03-Nov-16 19:17:30,84437.27344,57.89486694
03-Nov-16 19:18:30,84232.58594,57.87690735
03-Nov-16 19:19:32,86752.58594,57.85847092
03-Nov-16 19:20:30,85428.67969,57.83283234
03-Nov-16 19:21:30,81138.72656,57.79882431
03-Nov-16 19:22:36,81461.08594,57.76179123
03-Nov-16 19:23:30,82424.99219,57.73083496
03-Nov-16 19:24:30,81206.11719,57.69683075
03-Nov-16 19:25:30,100843.7344,57.66687012
03-Nov-16 19:26:30,81459.91406,57.64087296
03-Nov-16 19:27:32,83076.625,57.61403656
03-Nov-16 19:28:30,83765.29688,57.58886719
03-Nov-16 19:29:31,101267.3047,57.56273651
03-Nov-16 19:30:35,81623.60938,57.53477859
03-Nov-16 19:31:30,82345.22656,57.51086807
03-Nov-16 19:32:31,80701.09375,57.4847374
03-Nov-16 19:33:30,81940.35938,57.45887375
03-Nov-16 19:34:30,86798.26563,57.43287277
03-Nov-16 19:35:32,83164.16406,57.40205002
03-Nov-16 19:36:30,83328.09375,57.36883163
03-Nov-16 19:37:30,81601.15625,57.33474731
03-Nov-16 19:38:36,80670.79688,57.29782867
03-Nov-16 19:39:30,81897.4375,57.26682281
03-Nov-16 19:40:30,82437.90625,57.24494934
03-Nov-16 19:41:31,83601.61719,57.23490143
03-Nov-16 19:42:30,85819.5,57.22494888
03-Nov-16 19:43:32,88297.20313,57.21464539
03-Nov-16 19:44:31,86188.01563,57.2048912
03-Nov-16 19:45:30,84496.21094,57.19192123
03-Nov-16 19:46:35,91989.51563,57.17464828
03-Nov-16 19:47:30,87027.92969,57.15987778
03-Nov-16 19:48:30,87372.90625,57.14395905
03-Nov-16 19:49:30,85428.45313,57.12791824
03-Nov-16 19:50:30,81538.85156,57.10680008
03-Nov-16 19:51:33,79738.29688,57.07986832
03-Nov-16 19:52:30,84531.44531,57.05493164
03-Nov-16 19:53:30,80479.61719,57.02880859
03-Nov-16 19:54:30,81359.10938,57.00287247
03-Nov-16 19:55:30,82730.91406,56.99000168
03-Nov-16 19:56:31,83929.92188,56.99000168
03-Nov-16 19:57:30,80070.53906,56.99000168
03-Nov-16 19:58:30,81295.17969,56.99000168
03-Nov-16 19:59:34,81168.32813,56.99000168
03-Nov-16 20:00:30,82003.32813,56.98090744
03-Nov-16 20:01:30,80783.50781,56.96291351
03-Nov-16 20:02:31,80860.42188,56.9448204
03-Nov-16 20:03:30,81903.67188,56.9269104
03-Nov-16 20:04:30,83556.30469,56.90890884
03-Nov-16 20:05:31,82487.67969,56.89592361
03-Nov-16 20:06:30,83548.04688,56.88796234
03-Nov-16 20:07:34,84959.86719,56.87943268
03-Nov-16 20:08:30,83824.46875,56.87195969
03-Nov-16 20:09:30,84984.82813,56.86394119
03-Nov-16 20:10:30,88310.32813,56.84687042
03-Nov-16 20:11:31,89078.14844,56.82073975
03-Nov-16 20:12:31,88197.20313,56.79470444
03-Nov-16 20:13:30,87904.28906,56.76887131
03-Nov-16 20:14:32,85456.74219,56.74199295
03-Nov-16 20:15:36,88233.84375,56.70975113
03-Nov-16 20:16:30,86842.73438,56.67883682
03-Nov-16 20:17:31,85656.09375,56.64466476
03-Nov-16 20:18:30,83729.59375,56.61090851
03-Nov-16 20:19:30,80744.52344,56.57683182
03-Nov-16 20:20:32,82602.20313,56.54071045
03-Nov-16 20:21:30,82333.86719,56.50581741
03-Nov-16 20:22:30,81365.72656,56.46981812
03-Nov-16 20:23:35,103467.8672,56.4308815
03-Nov-16 20:24:30,80947.73438,56.39782333
03-Nov-16 20:25:30,83690.07813,56.35878372
03-Nov-16 20:26:30,103403.5938,56.31679535
03-Nov-16 20:27:30,84603.86719,56.27479553
03-Nov-16 20:28:32,90486.89844,56.23155212
03-Nov-16 20:29:31,100700.5078,56.19057465
03-Nov-16 20:30:30,88855.17188,56.16091156
03-Nov-16 20:31:36,81555.85156,56.1413002
03-Nov-16 20:32:31,82063.19531,56.12481689
03-Nov-16 20:33:30,85462.73438,56.10691071
03-Nov-16 20:34:30,83793.42188,56.08891296
03-Nov-16 20:35:30,82669.55469,56.07091141
03-Nov-16 20:36:34,85364.42969,56.05173111
03-Nov-16 20:37:30,82848.125,56.03491211
03-Nov-16 20:38:30,80771.46875,56.01695633
03-Nov-16 20:39:30,84380.73438,55.998909
03-Nov-16 20:40:30,85686.80469,55.99000168
03-Nov-16 20:41:31,86392.65625,55.99000168
03-Nov-16 20:42:30,84325.30469,55.99000168
03-Nov-16 20:43:30,84175.10156,55.99000168
03-Nov-16 20:44:35,85202.89844,55.99000168
03-Nov-16 20:45:30,86935.61719,55.98596191
03-Nov-16 20:46:30,86706.78125,55.97796249
03-Nov-16 20:47:30,84999.16406,55.96995926
03-Nov-16 20:48:30,81475.24219,55.96197891
03-Nov-16 20:49:32,83810.19531,55.95373535
03-Nov-16 20:50:30,83896.1875,55.95000076
03-Nov-16 20:51:30,83601.34375,55.95000076
03-Nov-16 20:52:36,82620.72656,55.95000076
03-Nov-16 20:53:30,85473.14844,55.95000076
03-Nov-16 20:54:31,84034.5,55.95000076
03-Nov-16 20:55:31,84023.53125,55.94591522
03-Nov-16 20:56:30,83202.70313,55.93796158
03-Nov-16 20:57:32,84023.19531,55.92967606
03-Nov-16 20:58:30,85089.29688,55.92195892
03-Nov-16 20:59:30,82111.66406,55.91394043
03-Nov-16 21:00:30,82273.96094,55.90090942
03-Nov-16 21:01:30,83909.21875,55.88290787
03-Nov-16 21:02:30,87773.15625,55.86491013
03-Nov-16 21:03:30,83794.89844,55.84691238
03-Nov-16 21:04:30,82632.5,55.82891083
03-Nov-16 21:05:34,84168.8125,55.80982971
03-Nov-16 21:06:30,85489.96875,55.79291153
03-Nov-16 21:07:30,85654.65625,55.77490997
03-Nov-16 21:08:30,86803.57813,55.75695419
03-Nov-16 21:09:30,86531.03125,55.73890686
03-Nov-16 21:10:30,93375.35938,55.72595978
03-Nov-16 21:11:30,87630.58594,55.71796036
03-Nov-16 21:12:30,87062.26563,55.70995712
03-Nov-16 21:13:35,87093.6875,55.70131683
03-Nov-16 21:14:30,88297.95313,55.69395828
03-Nov-16 21:15:30,86461.78125,55.6809082
03-Nov-16 21:16:30,88538.80469,55.66290665
03-Nov-16 21:17:30,88649.21875,55.64490891
03-Nov-16 21:18:32,87607.83594,55.62649918
03-Nov-16 21:19:30,82736.4375,55.60890579
03-Nov-16 21:20:30,82624.64063,55.59191895
03-Nov-16 21:21:36,82349.51563,55.57451248
03-Nov-16 21:22:30,84770.74219,55.55992126
03-Nov-16 21:23:30,82423.52344,55.54396057
03-Nov-16 21:24:30,83160.21094,55.52791977
03-Nov-16 21:25:31,83467.53906,55.51489639
03-Nov-16 21:26:32,88150.82813,55.50460815
03-Nov-16 21:27:30,86112.63281,55.49494934
03-Nov-16 21:28:30,84658.07813,55.48495102
03-Nov-16 21:29:30,86770.10156,55.4749527
03-Nov-16 21:30:30,88316.07031,55.46595764
03-Nov-16 21:31:30,84050.57813,55.45796204
03-Nov-16 21:32:30,84545.78125,55.44996262
03-Nov-16 21:33:30,84300.71094,55.44195938
03-Nov-16 21:34:33,86072.59375,55.43360901
03-Nov-16 21:35:30,85340.74219,55.4209137
03-Nov-16 21:36:31,88660.13281,55.40281296
03-Nov-16 21:37:30,90556.27344,55.38490677
03-Nov-16 21:38:31,91854.23438,55.36681747
03-Nov-16 21:39:30,87616.60938,55.34891129
03-Nov-16 21:40:30,89593.96875,55.33192062
03-Nov-16 21:41:31,113880.75,55.31574631
03-Nov-16 21:42:34,89086.92188,55.2989006
03-Nov-16 21:43:30,86832.58594,55.28392029
03-Nov-16 21:44:30,86381.34375,55.26791763
03-Nov-16 21:45:30,82489.9375,55.25494766
03-Nov-16 21:46:30,84026.30469,55.24494934
03-Nov-16 21:47:30,82328.26563,55.23495102
03-Nov-16 21:48:30,82382.74219,55.22494888
03-Nov-16 21:49:31,83779.78125,55.21488953
03-Nov-16 21:50:34,85234.11719,55.20999908
03-Nov-16 21:51:30,85552.44531,55.20999908
03-Nov-16 21:52:30,83103.26563,55.20999908
03-Nov-16 21:53:30,85039.125,55.20999908
03-Nov-16 21:54:31,84779.6875,55.20999908
03-Nov-16 21:55:31,85483.4375,55.20178223
03-Nov-16 21:56:30,84307.28125,55.18592072
03-Nov-16 21:57:30,83574.71094,55.16992188
03-Nov-16 21:58:36,87229.23438,55.15248108
03-Nov-16 21:59:30,85625.10938,55.13791656
03-Nov-16 22:00:30,83686.79688,55.12492752
03-Nov-16 22:01:31,83944.78906,55.11489868
03-Nov-16 22:02:30,84754.02344,55.10494995
03-Nov-16 22:03:32,84825.60156,55.09464645
03-Nov-16 22:04:30,86611.28125,55.08495331
03-Nov-16 22:05:30,88564.88281,55.08000183
03-Nov-16 22:06:30,88315.07813,55.08000183
03-Nov-16 22:07:30,91056.82031,55.08000183
03-Nov-16 22:08:30,87363.48438,55.08000183
03-Nov-16 22:09:30,88194.88281,55.08000183
03-Nov-16 22:10:30,88843.39844,55.08000183
03-Nov-16 22:11:33,89289.9375,55.08000183
03-Nov-16 22:12:30,87574.28125,55.08000183
03-Nov-16 22:13:30,88363.52344,55.08000183
03-Nov-16 22:14:30,85190.88281,55.08000183
03-Nov-16 22:15:31,85801.33594,55.0759201
03-Nov-16 22:16:30,83741.45313,55.06796265
03-Nov-16 22:17:30,82971.625,55.05995941
03-Nov-16 22:18:30,83906.96875,55.05198288
03-Nov-16 22:19:34,87569.02344,55.04343796
03-Nov-16 22:20:30,84041.82813,55.04000092
03-Nov-16 22:21:30,85220.45313,55.04000092
03-Nov-16 22:22:30,86373.59375,55.04000092
03-Nov-16 22:23:30,85736.35156,55.04000092
03-Nov-16 22:24:30,83930.94531,55.04000092
03-Nov-16 22:25:30,85512.60156,55.04000092
03-Nov-16 22:26:30,86933.95313,55.04000092
03-Nov-16 22:27:34,86243.97656,55.04000092
03-Nov-16 22:28:30,84966.96094,55.04000092
03-Nov-16 22:29:30,87092.875,55.04000092
03-Nov-16 22:30:30,88236.375,55.04000092
03-Nov-16 22:31:30,87708.70313,55.04000092
03-Nov-16 22:32:35,84223.76563,55.04000092
03-Nov-16 22:33:30,88394.82031,55.04000092
03-Nov-16 22:34:30,87691.92969,55.04000092
03-Nov-16 22:35:30,89752.24219,55.01777267
03-Nov-16 22:36:30,94917.52344,54.9737854
03-Nov-16 22:37:31,88545.30469,54.92908096
03-Nov-16 22:38:30,89141.86719,54.88589096
03-Nov-16 22:39:30,93351.51563,54.84177399
03-Nov-16 22:40:30,90026.35156,54.80687332
03-Nov-16 22:41:30,88791.67188,54.78087234
03-Nov-16 22:42:30,85847.65625,54.75486374
03-Nov-16 22:43:30,86431.74219,54.72887039
03-Nov-16 22:44:30,84177.625,54.70287323
03-Nov-16 22:45:34,85506.78125,54.68540573
03-Nov-16 22:46:30,83746.60156,54.67795944
03-Nov-16 22:47:30,85982.71094,54.66996002
03-Nov-16 22:48:30,103891.0313,54.6619606
03-Nov-16 22:49:30,85179.01563,54.65396118
03-Nov-16 22:50:31,84916.36719,54.63139725
03-Nov-16 22:51:30,109592.3203,54.5958252
03-Nov-16 22:52:30,85928.10156,54.55989838
03-Nov-16 22:53:36,85234.09375,54.52044296
03-Nov-16 22:54:30,85058.47656,54.48782349
03-Nov-16 22:55:30,87152.63281,54.46192169
03-Nov-16 22:56:30,84943.16406,54.44591904
03-Nov-16 22:57:30,85067.64844,54.4299202
03-Nov-16 22:58:31,83912.55469,54.41364288
03-Nov-16 22:59:31,86747.85156,54.39782715
03-Nov-16 23:00:31,84124.32031,54.37120438
03-Nov-16 23:01:30,88077.59375,54.33582306
03-Nov-16 23:02:30,87537.26563,54.29982376
03-Nov-16 23:03:31,89055.91406,54.2636261
03-Nov-16 23:04:31,89939.85156,54.22762299
03-Nov-16 23:05:30,86815.85938,54.20595932
03-Nov-16 23:06:35,86699.13281,54.19727707
03-Nov-16 23:07:30,89769.86719,54.18996048
03-Nov-16 23:08:30,88782.39844,54.18195724
03-Nov-16 23:09:30,106741.3359,54.17395782
03-Nov-16 23:10:30,84786.55469,54.1568718
03-Nov-16 23:11:37,85864.02344,54.12809372
03-Nov-16 23:12:30,85973.14844,54.10486603
03-Nov-16 23:13:30,83826.60938,54.07887268
03-Nov-16 23:14:36,83402.71094,54.05045319
03-Nov-16 23:15:30,87249.65625,54.02693558
03-Nov-16 23:16:36,87393.78906,53.99849701
03-Nov-16 23:17:30,83550.58594,53.97487259
03-Nov-16 23:18:30,83542.5625,53.94887161
03-Nov-16 23:19:32,85132.75,53.92200089
03-Nov-16 23:20:30,84480.25,53.88778305
03-Nov-16 23:21:30,82776.85938,53.84378433
03-Nov-16 23:22:35,82673.40625,53.79618073
03-Nov-16 23:23:30,83627.14844,53.75577545
03-Nov-16 23:24:30,84635.42969,53.71178436
03-Nov-16 23:25:30,82807.55469,53.68091202
03-Nov-16 23:26:30,84108.21094,53.66290665
03-Nov-16 23:27:32,84621.51563,53.64447403
03-Nov-16 23:28:30,85972.04688,53.62691116
03-Nov-16 23:29:30,88377.35938,53.60890961
03-Nov-16 23:30:36,88582.32813,53.57979584
03-Nov-16 23:31:31,87292.75,53.54864883
03-Nov-16 23:32:30,88573.99219,53.51483536
03-Nov-16 23:33:30,86906.70313,53.48082352
03-Nov-16 23:34:30,86672.85938,53.44691849
03-Nov-16 23:35:35,86566.125,53.41951752
03-Nov-16 23:36:30,87949.54688,53.40291214
03-Nov-16 23:37:30,88090.80469,53.38490677
03-Nov-16 23:38:30,92371.88281,53.36691284
03-Nov-16 23:39:30,84944.40625,53.34891129
03-Nov-16 23:40:30,85425.48438,53.32678986
03-Nov-16 23:41:30,98234.54688,53.30086899
03-Nov-16 23:42:30,83040.375,53.27487183
03-Nov-16 23:43:35,80614.85156,53.24665451
03-Nov-16 23:44:30,82706.27344,53.22293472
03-Nov-16 23:45:30,83213.89063,53.1968689
03-Nov-16 23:46:30,83067.1875,53.17093277
03-Nov-16 23:47:30,81331.46875,53.14486694
03-Nov-16 23:48:32,98239.64063,53.11821747
03-Nov-16 23:49:32,83198.35938,53.09200287
